time,healthboard,age,state,total
102,S08000030,"[0,17)",R,70516.73699908821
102,S08000030,"[0,17)",D,780.1937140398884
102,S08000031,70+,S,29.19744189099893
102,S08000031,70+,E,1.3658244455347637
102,S08000031,70+,A,52.636477240643515
102,S08000031,70+,I,7.159977321560409
102,S08000031,70+,H,67.48000670519635
102,S08000031,70+,R,135635.59160975213
102,S08000031,70+,D,1521.5686626440593
102,S08000031,"[17,70)",S,143099.25301237666
102,S08000031,"[17,70)",E,1195.96025967581
102,S08000031,"[17,70)",A,6344.327087401625
102,S08000031,"[17,70)",I,574.8937013996072
102,S08000031,"[17,70)",H,933.4999241407128
102,S08000031,"[17,70)",R,670211.1395774644
102,S08000031,"[17,70)",D,7214.926437540915
102,S08000031,"[0,17)",S,684.0193344037835
102,S08000031,"[0,17)",E,19.73632322667174
102,S08000031,"[0,17)",A,227.7007057121764
102,S08000031,"[0,17)",I,26.557373088529516
102,S08000031,"[0,17)",H,135.26691112202124
102,S08000031,"[0,17)",R,204716.62959518272
102,S08000031,"[0,17)",D,2281.0897572639747
102,S08000032,70+,S,42.587041778409485
102,S08000032,70+,E,2.0427041533849266
102,S08000032,70+,A,58.968868526840026
102,S08000032,70+,I,7.784453143905344
102,S08000032,70+,H,51.795927286667094
102,S08000032,70+,R,81985.01370211985
102,S08000032,70+,D,914.8073029909563
102,S08000032,"[17,70)",S,89603.80868260052
102,S08000032,"[17,70)",E,733.4870514324041
102,S08000032,"[17,70)",A,3884.703845826193
102,S08000032,"[17,70)",I,350.7794778070382
102,S08000032,"[17,70)",H,534.3838611428491
102,S08000032,"[17,70)",R,351977.01997911575
102,S08000032,"[17,70)",D,3765.8171020754003
102,S08000032,"[0,17)",S,757.2410531320998
102,S08000032,"[0,17)",E,22.09391573586126
102,S08000032,"[0,17)",A,232.82685367351456
102,S08000032,"[0,17)",I,26.402804074269252
102,S08000032,"[0,17)",H,101.21598714500107
102,S08000032,"[0,17)",R,122788.40794629528
102,S08000032,"[0,17)",D,1358.8114399439883
103,S08000015,70+,S,194.47135645818886
103,S08000015,70+,E,10.485647653580662
103,S08000015,70+,A,137.21525432369003
103,S08000015,70+,I,16.13643930129086
103,S08000015,70+,H,59.362000851979204
103,S08000015,70+,R,57632.833405930454
103,S08000015,70+,D,632.4958954808025
103,S08000015,"[17,70)",S,58283.727039452686
103,S08000015,"[17,70)",E,644.2408315882632
103,S08000015,"[17,70)",A,3223.1700964700453
103,S08000015,"[17,70)",I,283.37958711008554
103,S08000015,"[17,70)",H,360.86731945214837
103,S08000015,"[17,70)",R,180994.325152473
103,S08000015,"[17,70)",D,1890.289973453783
103,S08000015,"[0,17)",S,382.4975962579013
103,S08000015,"[0,17)",E,18.04535076436008
103,S08000015,"[0,17)",A,194.36915662403445
103,S08000015,"[0,17)",I,21.95668029125721
103,S08000015,"[0,17)",H,70.49643505427393
103,S08000015,"[0,17)",R,63920.47779537505
103,S08000015,"[0,17)",D,699.1569856330899
103,S08000016,70+,S,109.12512116029367
103,S08000016,70+,E,5.733602173439623
103,S08000016,70+,A,64.86069773406506
103,S08000016,70+,I,7.38491561907237
103,S08000016,70+,H,22.159158813327334
103,S08000016,70+,R,19601.626176124442
103,S08000016,70+,D,214.11032837538124
103,S08000016,"[17,70)",S,17749.112484342564
103,S08000016,"[17,70)",E,214.1240213098907
103,S08000016,"[17,70)",A,1064.7260556356928
103,S08000016,"[17,70)",I,93.10506103895128
103,S08000016,"[17,70)",H,111.35102850244398
103,S08000016,"[17,70)",R,55200.29522998148
103,S08000016,"[17,70)",D,575.2861191890156
103,S08000016,"[0,17)",S,116.40493748085133
103,S08000016,"[0,17)",E,6.0353401783394585
103,S08000016,"[0,17)",A,67.06663444843039
103,S08000016,"[0,17)",I,7.606347045580524
103,S08000016,"[0,17)",H,22.532103917150277
103,S08000016,"[0,17)",R,19801.140965897812
103,S08000016,"[0,17)",D,216.2136710318302
103,S08000017,70+,S,214.8340525890821
103,S08000017,70+,E,20.831851672267714
103,S08000017,70+,A,197.24332310855124
103,S08000017,70+,I,20.69212454491817
103,S08000017,70+,H,39.95929468228739
103,S08000017,70+,R,26273.798641512334
103,S08000017,70+,D,281.64071189058393
103,S08000017,"[17,70)",S,24250.90465388507
103,S08000017,"[17,70)",E,463.99314798838844
103,S08000017,"[17,70)",A,2072.6027109415004
103,S08000017,"[17,70)",I,171.9040157770506
103,S08000017,"[17,70)",H,170.63318889300746
103,S08000017,"[17,70)",R,69067.79343142765
103,S08000017,"[17,70)",D,701.1688510873214
103,S08000017,"[0,17)",S,129.11284927211275
103,S08000017,"[0,17)",E,14.36855611461572
103,S08000017,"[0,17)",A,156.0113741867062
103,S08000017,"[0,17)",I,16.854876673075278
103,S08000017,"[0,17)",H,35.15138510679519
103,S08000017,"[0,17)",R,24229.838809864792
103,S08000017,"[0,17)",D,260.66214878190874
103,S08000019,70+,S,30.738441501144298
103,S08000019,70+,E,0.9949083264942052
103,S08000019,70+,A,20.619993979438476
103,S08000019,70+,I,2.6637462385223496
103,S08000019,70+,H,21.205616364354682
103,S08000019,70+,R,40446.54744857307
103,S08000019,70+,D,453.22984501699796
103,S08000019,"[17,70)",S,40958.253743492445
103,S08000019,"[17,70)",E,265.88506625369695
103,S08000019,"[17,70)",A,1421.7503466142114
103,S08000019,"[17,70)",I,129.4665703058503
103,S08000019,"[17,70)",H,216.64893236693158
103,S08000019,"[17,70)",R,164452.31886247243
103,S08000019,"[17,70)",D,1776.6764784944558
103,S08000019,"[0,17)",S,267.38094946478066
103,S08000019,"[0,17)",E,6.083087715011068
103,S08000019,"[0,17)",A,63.35813768811359
103,S08000019,"[0,17)",I,7.255972117149575
103,S08000019,"[0,17)",H,35.74955827993426
103,S08000019,"[0,17)",R,54881.44822463782
103,S08000019,"[0,17)",D,611.7240700971827
103,S08000020,70+,S,72.31658229873098
103,S08000020,70+,E,2.510098405986804
103,S08000020,70+,A,32.5432388522552
103,S08000020,70+,I,3.987823102269407
103,S08000020,70+,H,39.716825580884674
103,S08000020,70+,R,73162.56750260535
103,S08000020,70+,D,819.3579291544785
103,S08000020,"[17,70)",S,107160.57439178819
103,S08000020,"[17,70)",E,670.5464223272928
103,S08000020,"[17,70)",A,3271.1080294833805
103,S08000020,"[17,70)",I,289.03268830934803
103,S08000020,"[17,70)",H,455.7345810941385
103,S08000020,"[17,70)",R,289868.1752907688
103,S08000020,"[17,70)",D,3094.828596228839
103,S08000020,"[0,17)",S,798.5115214078821
103,S08000020,"[0,17)",E,19.031580225184303
103,S08000020,"[0,17)",A,141.89809018071327
103,S08000020,"[0,17)",I,15.056574013124031
103,S08000020,"[0,17)",H,74.94118496812852
103,S08000020,"[0,17)",R,103408.22032522263
103,S08000020,"[0,17)",D,1149.3407239824076
103,S08000022,70+,S,173.04799430051574
103,S08000022,70+,E,3.5299006892153026
103,S08000022,70+,A,33.91812768994947
103,S08000022,70+,I,3.8731910512990946
103,S08000022,70+,H,28.969803379275312
103,S08000022,70+,R,51264.1292759541
103,S08000022,70+,D,573.531706935628
103,S08000022,"[17,70)",S,48982.93724145381
103,S08000022,"[17,70)",E,251.50750740708503
103,S08000022,"[17,70)",A,1315.0808675981104
103,S08000022,"[17,70)",I,119.4384862452775
103,S08000022,"[17,70)",H,217.16930908928887
103,S08000022,"[17,70)",R,161379.49348643576
103,S08000022,"[17,70)",D,1742.373101770795
103,S08000022,"[0,17)",S,266.7011470675454
103,S08000022,"[0,17)",E,5.071825876205273
103,S08000022,"[0,17)",A,44.55987940909232
103,S08000022,"[0,17)",I,4.9617127678871125
103,S08000022,"[0,17)",H,32.655973011537995
103,S08000022,"[0,17)",R,54745.36590530693
103,S08000022,"[0,17)",D,611.6835565607958
103,S08000024,70+,S,28.13776600563187
103,S08000024,70+,E,1.1203061099027194
103,S08000024,70+,A,31.092217574611446
103,S08000024,70+,I,4.1657098186120125
103,S08000024,70+,H,44.83037274682633
103,S08000024,70+,R,102026.53716778108
103,S08000024,70+,D,1147.116459963332
103,S08000024,"[17,70)",S,131889.07130037964
103,S08000024,"[17,70)",E,886.8423299128269
103,S08000024,"[17,70)",A,4522.8708993510745
103,S08000024,"[17,70)",I,404.91681533393455
103,S08000024,"[17,70)",H,647.9210448347586
103,S08000024,"[17,70)",R,491588.4226143357
103,S08000024,"[17,70)",D,5308.954995851697
103,S08000024,"[0,17)",S,708.4759940033779
103,S08000024,"[0,17)",E,17.32442020123415
103,S08000024,"[0,17)",A,163.47229913287111
103,S08000024,"[0,17)",I,18.38474486517396
103,S08000024,"[0,17)",H,94.61791007173096
103,S08000024,"[0,17)",R,156488.2010117862
103,S08000024,"[0,17)",D,1747.5236199393955
103,S08000025,70+,S,18.120917772775087
103,S08000025,70+,E,0.6863281972933217
103,S08000025,70+,A,6.54375555056077
103,S08000025,70+,I,0.7395516265565821
103,S08000025,70+,H,3.4912584532222426
103,S08000025,70+,R,3640.3315526009283
103,S08000025,70+,D,40.08663579866267
103,S08000025,"[17,70)",S,3771.7885903809392
103,S08000025,"[17,70)",E,33.78326172696025
103,S08000025,"[17,70)",A,169.7457957932228
103,S08000025,"[17,70)",I,15.10068744034241
103,S08000025,"[17,70)",H,21.248592012573702
103,S08000025,"[17,70)",R,10584.695848393287
103,S08000025,"[17,70)",D,110.63722425267768
103,S08000025,"[0,17)",S,20.175250017655877
103,S08000025,"[0,17)",E,0.748410575133005
103,S08000025,"[0,17)",A,6.971621001166498
103,S08000025,"[0,17)",I,0.7829705236812862
103,S08000025,"[0,17)",H,3.5940717845164145
103,S08000025,"[0,17)",R,3700.005978598534
103,S08000025,"[0,17)",D,40.72169749931544
103,S08000026,70+,S,4.107522331928373
103,S08000026,70+,E,0.1332145347440925
103,S08000026,70+,A,1.5704432635630328
103,S08000026,70+,I,0.18877309953087404
103,S08000026,70+,H,1.7535739363758716
103,S08000026,70+,R,3125.271571582855
103,S08000026,70+,D,34.9749012510035
103,S08000026,"[17,70)",S,3777.6804262958753
103,S08000026,"[17,70)",E,22.211693156105618
103,S08000026,"[17,70)",A,113.00946823672483
103,S08000026,"[17,70)",I,10.154348553563375
103,S08000026,"[17,70)",H,17.088994275174358
103,S08000026,"[17,70)",R,11312.669476405561
103,S08000026,"[17,70)",D,121.18559307699175
103,S08000026,"[0,17)",S,41.13743550580296
103,S08000026,"[0,17)",E,0.8327473291789542
103,S08000026,"[0,17)",A,6.220344049771274
103,S08000026,"[0,17)",I,0.6588220041444255
103,S08000026,"[0,17)",H,3.2125503987296797
103,S08000026,"[0,17)",R,4347.6439717201065
103,S08000026,"[0,17)",D,48.2941289922675
103,S08000028,70+,S,35.82464033814546
103,S08000028,70+,E,1.807127487870454
103,S08000028,70+,A,17.082879783641086
103,S08000028,70+,I,1.8668549140536397
103,S08000028,70+,H,5.724889278891173
103,S08000028,70+,R,4762.817191817809
103,S08000028,70+,D,51.87641637958852
103,S08000028,"[17,70)",S,4293.995418437449
103,S08000028,"[17,70)",E,51.878482764026536
103,S08000028,"[17,70)",A,254.39136191534405
103,S08000028,"[17,70)",I,22.224121243363847
103,S08000028,"[17,70)",H,27.673170193186692
103,S08000028,"[17,70)",R,12586.707400101486
103,S08000028,"[17,70)",D,130.13004534514147
103,S08000028,"[0,17)",S,24.588285419346057
103,S08000028,"[0,17)",E,1.3486283555753062
103,S08000028,"[0,17)",A,13.973982382126271
103,S08000028,"[0,17)",I,1.560811816221482
103,S08000028,"[0,17)",H,5.175450537085258
103,S08000028,"[0,17)",R,4490.332095577029
103,S08000028,"[0,17)",D,49.02074591261653
103,S08000029,70+,S,87.31828238103752
103,S08000029,70+,E,3.0856097695153566
103,S08000029,70+,A,46.04488406246749
103,S08000029,70+,I,5.678821798373735
103,S08000029,70+,H,35.832210204310336
103,S08000029,70+,R,52860.28819810455
103,S08000029,70+,D,588.7519936797664
103,S08000029,"[17,70)",S,56155.820475422915
103,S08000029,"[17,70)",E,409.9441382492273
103,S08000029,"[17,70)",A,2139.278487547405
103,S08000029,"[17,70)",I,192.85274956069577
103,S08000029,"[17,70)",H,295.24642158203545
103,S08000029,"[17,70)",R,188922.51767244632
103,S08000029,"[17,70)",D,2017.340055191406
103,S08000029,"[0,17)",S,423.29481630382094
103,S08000029,"[0,17)",E,11.437975646483146
103,S08000029,"[0,17)",A,110.22506320001749
103,S08000029,"[0,17)",I,12.390397393808142
103,S08000029,"[0,17)",H,53.708945532185254
103,S08000029,"[0,17)",R,66798.96369771597
103,S08000029,"[0,17)",D,739.9791042077834
103,S08000030,70+,S,151.7980702104395
103,S08000030,70+,E,4.710706244920598
103,S08000030,70+,A,57.186938823250095
103,S08000030,70+,I,6.831407406280107
103,S08000030,70+,H,43.91390544386766
103,S08000030,70+,R,62748.2552227772
103,S08000030,70+,D,698.303749094018
103,S08000030,"[17,70)",S,63596.72075083954
103,S08000030,"[17,70)",E,449.8737825697913
103,S08000030,"[17,70)",A,2348.101470994689
103,S08000030,"[17,70)",I,212.1950055683469
103,S08000030,"[17,70)",H,337.42972639745307
103,S08000030,"[17,70)",R,211348.45674919602
103,S08000030,"[17,70)",D,2254.222514434081
103,S08000030,"[0,17)",S,333.3265147656307
103,S08000030,"[0,17)",E,9.089140169215458
103,S08000030,"[0,17)",A,90.16598481741643
103,S08000030,"[0,17)",I,10.27849009351411
103,S08000030,"[0,17)",H,53.940165644691184
103,S08000030,"[0,17)",R,70542.31561599004
103,S08000030,"[0,17)",D,782.8840885194622
103,S08000031,70+,S,28.823295552866945
103,S08000031,70+,E,1.1567637454234072
103,S08000031,70+,A,42.850298262480095
103,S08000031,70+,I,5.834123407086157
103,S08000031,70+,H,61.08642491209398
103,S08000031,70+,R,135650.72813156864
103,S08000031,70+,D,1524.5209625514844
103,S08000031,"[17,70)",S,142735.61979956922
103,S08000031,"[17,70)",E,1048.9184416016403
103,S08000031,"[17,70)",A,5605.169682065071
103,S08000031,"[17,70)",I,510.1620235595485
103,S08000031,"[17,70)",H,868.6071699459229
103,S08000031,"[17,70)",R,671541.903702831
103,S08000031,"[17,70)",D,7263.619180427918
103,S08000031,"[0,17)",S,678.3464775130897
103,S08000031,"[0,17)",E,16.981770099576792
103,S08000031,"[0,17)",A,191.27107670466657
103,S08000031,"[0,17)",I,22.27914387184465
103,S08000031,"[0,17)",H,123.05480997770142
103,S08000031,"[0,17)",R,204771.85755764617
103,S08000031,"[0,17)",D,2287.209164187063
103,S08000032,70+,S,42.03360890569326
103,S08000032,70+,E,1.7239023526057933
103,S08000032,70+,A,48.22423610054794
103,S08000032,70+,I,6.377270316395328
103,S08000032,70+,H,47.00166498862371
103,S08000032,70+,R,82000.52814192224
103,S08000032,70+,D,917.1111754138711
103,S08000032,"[17,70)",S,89381.50041170113
103,S08000032,"[17,70)",E,642.5963513702046
103,S08000032,"[17,70)",A,3432.6161591600708
103,S08000032,"[17,70)",I,311.5509158934916
103,S08000032,"[17,70)",H,498.3090591800127
103,S08000032,"[17,70)",R,352789.37801706773
103,S08000032,"[17,70)",D,3794.0490856272145
103,S08000032,"[0,17)",S,750.933500465941
103,S08000032,"[0,17)",E,18.96736638280729
103,S08000032,"[0,17)",A,196.39406551904497
103,S08000032,"[0,17)",I,22.276567747128635
103,S08000032,"[0,17)",H,92.40132723217732
103,S08000032,"[0,17)",R,122842.52901498167
103,S08000032,"[0,17)",D,1363.4981576713044
104,S08000015,70+,S,191.566879229638
104,S08000015,70+,E,8.91275333405249
104,S08000015,70+,A,114.66122077000202
104,S08000015,70+,I,13.514554842041566
104,S08000015,70+,H,54.22455451219525
104,S08000015,70+,R,57664.86468654709
104,S08000015,70+,D,635.2553507650568
104,S08000015,"[17,70)",S,58086.87201518949
104,S08000015,"[17,70)",E,566.0050207633032
104,S08000015,"[17,70)",A,2863.296422553636
104,S08000015,"[17,70)",I,253.3607742642175
104,S08000015,"[17,70)",H,338.8078770688824
104,S08000015,"[17,70)",R,181661.53572610224
104,S08000015,"[17,70)",D,1910.1221640580916
104,S08000015,"[0,17)",S,377.4223899633048
104,S08000015,"[0,17)",E,15.415192282574953
104,S08000015,"[0,17)",A,163.7837975454814
104,S08000015,"[0,17)",I,18.540048180635807
104,S08000015,"[0,17)",H,64.53364722326381
104,S08000015,"[0,17)",R,63964.824803674564
104,S08000015,"[0,17)",D,702.4801211301748
104,S08000016,70+,S,107.52715790885868
104,S08000016,70+,E,4.883317296816004
104,S08000016,70+,A,54.531388408512996
104,S08000016,70+,I,6.225649210139572
104,S08000016,70+,H,20.308796255138713
104,S08000016,70+,R,19616.36082676729
104,S08000016,70+,D,215.16286415325584
104,S08000016,"[17,70)",S,17683.80421808807
104,S08000016,"[17,70)",E,188.00133046506934
104,S08000016,"[17,70)",A,946.4059797747839
104,S08000016,"[17,70)",I,83.35549419212047
104,S08000016,"[17,70)",H,104.8246261736276
104,S08000016,"[17,70)",R,55420.10925541309
104,S08000016,"[17,70)",D,581.4990958932613
104,S08000016,"[0,17)",S,114.72040174995234
104,S08000016,"[0,17)",E,5.142785653087499
104,S08000016,"[0,17)",A,56.431597718240525
104,S08000016,"[0,17)",I,6.4174652191730255
104,S08000016,"[0,17)",H,20.65540770419148
104,S08000016,"[0,17)",R,19816.34681783276
104,S08000016,"[0,17)",D,217.2855241226025
104,S08000017,70+,S,209.40678320992797
104,S08000017,70+,E,17.363920387363695
104,S08000017,70+,A,167.28158912022502
104,S08000017,70+,I,17.74941691033363
104,S08000017,70+,H,36.98762537903211
104,S08000017,70+,R,26316.550242670884
104,S08000017,70+,D,283.660422322231
104,S08000017,"[17,70)",S,24107.70734519678
104,S08000017,"[17,70)",E,409.0653824856594
104,S08000017,"[17,70)",A,1862.425051077065
104,S08000017,"[17,70)",I,156.00596397617159
104,S08000017,"[17,70)",H,162.07911878467078
104,S08000017,"[17,70)",R,69490.54527719853
104,S08000017,"[17,70)",D,711.1718612811491
104,S08000017,"[0,17)",S,125.4717999148108
104,S08000017,"[0,17)",E,11.874232010976804
104,S08000017,"[0,17)",A,131.41250693286608
104,S08000017,"[0,17)",I,14.366191442438558
104,S08000017,"[0,17)",H,32.470562991432914
104,S08000017,"[0,17)",R,24263.988094285978
104,S08000017,"[0,17)",D,262.4166124215
104,S08000019,70+,S,30.455756608430885
104,S08000019,70+,E,0.8527673637946174
104,S08000019,70+,A,16.982681020902135
104,S08000019,70+,I,2.1909238612049116
104,S08000019,70+,H,19.216910166726077
104,S08000019,70+,R,40452.13652826171
104,S08000019,70+,D,454.16443271723665
104,S08000019,"[17,70)",S,40877.357222158666
104,S08000019,"[17,70)",E,233.24866429714487
104,S08000019,"[17,70)",A,1255.1984516215414
104,S08000019,"[17,70)",I,114.75108393321972
104,S08000019,"[17,70)",H,201.3926343603779
104,S08000019,"[17,70)",R,164751.1400115653
104,S08000019,"[17,70)",D,1787.9119320639145
104,S08000019,"[0,17)",S,265.6095237311311
104,S08000019,"[0,17)",E,5.257034994350915
104,S08000019,"[0,17)",A,53.47406301786496
104,S08000019,"[0,17)",I,6.109656630946055
104,S08000019,"[0,17)",H,32.533773071739716
104,S08000019,"[0,17)",R,54896.67067346912
104,S08000019,"[0,17)",D,613.3452750848728
104,S08000020,70+,S,71.56104817571057
104,S08000020,70+,E,2.1938205096507692
104,S08000020,70+,A,27.204032817717255
104,S08000020,70+,I,3.312943283909932
104,S08000020,70+,H,35.942540266358534
104,S08000020,70+,R,73171.69378003663
104,S08000020,70+,D,821.0918349100629
104,S08000020,"[17,70)",S,106950.25362036373
104,S08000020,"[17,70)",E,594.5438714180494
104,S08000020,"[17,70)",A,2913.0230700089105
104,S08000020,"[17,70)",I,258.0927293480858
104,S08000020,"[17,70)",H,424.4682410560373
104,S08000020,"[17,70)",R,290550.87997981336
104,S08000020,"[17,70)",D,3118.738487991899
104,S08000020,"[0,17)",S,792.6918328109482
104,S08000020,"[0,17)",E,16.724784065965046
104,S08000020,"[0,17)",A,122.07065117126638
104,S08000020,"[0,17)",I,12.883296965353152
104,S08000020,"[0,17)",H,68.19236688496541
104,S08000020,"[0,17)",R,103441.70038087928
104,S08000020,"[0,17)",D,1152.7366872222856
104,S08000022,70+,S,171.98964380266668
104,S08000022,70+,E,3.0809835927693867
104,S08000022,70+,A,28.743524129324378
104,S08000022,70+,I,3.263225119862398
104,S08000022,70+,H,26.264545998387053
104,S08000022,70+,R,51272.8457310271
104,S08000022,70+,D,574.8123463299036
104,S08000022,"[17,70)",S,48905.4678367897
104,S08000022,"[17,70)",E,221.58320640837917
104,S08000022,"[17,70)",A,1163.403642344108
104,S08000022,"[17,70)",I,105.93087887601871
104,S08000022,"[17,70)",H,201.36458324950118
104,S08000022,"[17,70)",R,161656.78490455664
104,S08000022,"[17,70)",D,1753.464947775593
104,S08000022,"[0,17)",S,265.1768098329292
104,S08000022,"[0,17)",E,4.430493461681885
104,S08000022,"[0,17)",A,37.94725281464078
104,S08000022,"[0,17)",I,4.202177178843487
104,S08000022,"[0,17)",H,29.63598049239463
104,S08000022,"[0,17)",R,54756.47031053153
104,S08000022,"[0,17)",D,613.1369756879507
104,S08000024,70+,S,27.816700587628397
104,S08000024,70+,E,0.9630008189777418
104,S08000024,70+,A,25.44542142134147
104,S08000024,70+,I,3.403542264689896
104,S08000024,70+,H,40.55353810816506
104,S08000024,70+,R,102035.74972696847
104,S08000024,70+,D,1149.0680698307053
104,S08000024,"[17,70)",S,131615.73321419157
104,S08000024,"[17,70)",E,781.4987412281838
104,S08000024,"[17,70)",A,4010.547007051692
104,S08000024,"[17,70)",I,360.39482299095215
104,S08000024,"[17,70)",H,603.1723227103124
104,S08000024,"[17,70)",R,492534.8050846398
104,S08000024,"[17,70)",D,5342.848807187767
104,S08000024,"[0,17)",S,703.3425268064804
104,S08000024,"[0,17)",E,15.06035997220471
104,S08000024,"[0,17)",A,138.6657836296225
104,S08000024,"[0,17)",I,15.538183352584129
104,S08000024,"[0,17)",H,86.0661639353839
104,S08000024,"[0,17)",R,156527.5260618511
104,S08000024,"[0,17)",D,1751.8009204526843
104,S08000025,70+,S,17.916862816712804
104,S08000025,70+,E,0.5973210131113642
104,S08000025,70+,A,5.547697847344543
104,S08000025,70+,I,0.6244115741389572
104,S08000025,70+,H,3.1787404134145665
104,S08000025,70+,R,3641.889495079744
104,S08000025,70+,D,40.24547125553619
104,S08000025,"[17,70)",S,3761.334138419826
104,S08000025,"[17,70)",E,29.81226093066206
104,S08000025,"[17,70)",A,150.73132677936994
104,S08000025,"[17,70)",I,13.461452762155895
104,S08000025,"[17,70)",H,19.871216839613265
104,S08000025,"[17,70)",R,10620.010777808408
104,S08000025,"[17,70)",D,111.77882645997136
104,S08000025,"[0,17)",S,19.952532927397236
104,S08000025,"[0,17)",E,0.6515563498098413
104,S08000025,"[0,17)",A,5.917782979518495
104,S08000025,"[0,17)",I,0.6619311845894422
104,S08000025,"[0,17)",H,3.2734216469869937
104,S08000025,"[0,17)",R,3701.6572073837942
104,S08000025,"[0,17)",D,40.885567527905856
104,S08000026,70+,S,4.067509116554063
104,S08000026,70+,E,0.11634514378267445
104,S08000026,70+,A,1.3179485469768424
104,S08000026,70+,I,0.15741570897787743
104,S08000026,70+,H,1.587560811165064
104,S08000026,70+,R,3125.701554560071
104,S08000026,70+,D,35.05166611247353
104,S08000026,"[17,70)",S,3770.7895403916687
104,S08000026,"[17,70)",E,19.618186082656546
104,S08000026,"[17,70)",A,100.23099597174706
104,S08000026,"[17,70)",I,9.029700055150943
104,S08000026,"[17,70)",H,15.88273510105832
104,S08000026,"[17,70)",R,11336.377964810034
104,S08000026,"[17,70)",D,122.07087758768297
104,S08000026,"[0,17)",S,40.88449854928637
104,S08000026,"[0,17)",E,0.7301011761361222
104,S08000026,"[0,17)",A,5.350519381525751
104,S08000026,"[0,17)",I,0.5639515205572593
104,S08000026,"[0,17)",H,2.9239070480618614
104,S08000026,"[0,17)",R,4349.10709565235
104,S08000026,"[0,17)",D,48.439926672082564
104,S08000028,70+,S,35.31346951646137
104,S08000028,70+,E,1.5466548722338538
104,S08000028,70+,A,14.489195903584474
104,S08000028,70+,I,1.5873255241536686
104,S08000028,70+,H,5.24480966924771
104,S08000028,70+,R,4766.670879678933
104,S08000028,70+,D,52.147664835383864
104,S08000028,"[17,70)",S,4278.047670332983
104,S08000028,"[17,70)",E,45.67411872825999
104,S08000028,"[17,70)",A,226.4283757582606
104,S08000028,"[17,70)",I,19.90167106278607
104,S08000028,"[17,70)",H,26.00594717541454
104,S08000028,"[17,70)",R,12639.283200448537
104,S08000028,"[17,70)",D,131.65901649377074
104,S08000028,"[0,17)",S,24.210311914074943
104,S08000028,"[0,17)",E,1.1507375530157604
104,S08000028,"[0,17)",A,11.796972160678035
104,S08000028,"[0,17)",I,1.3210313697962812
104,S08000028,"[0,17)",H,4.735165668279693
104,S08000028,"[0,17)",R,4493.5219131040185
104,S08000028,"[0,17)",D,49.263868230141796
104,S08000029,70+,S,86.43015945184999
104,S08000029,70+,E,2.6561773271198637
104,S08000029,70+,A,38.29159727374449
104,S08000029,70+,I,4.711894820941009
104,S08000029,70+,H,32.5300908628988
104,S08000029,70+,R,52872.0294331955
104,S08000029,70+,D,590.3506470680207
104,S08000029,"[17,70)",S,56030.45723895822
104,S08000029,"[17,70)",E,360.26122768151095
104,S08000029,"[17,70)",A,1892.886772532988
104,S08000029,"[17,70)",I,171.35512841034998
104,S08000029,"[17,70)",H,275.26799052708617
104,S08000029,"[17,70)",R,189369.84916662436
104,S08000029,"[17,70)",D,2032.9224752656028
104,S08000029,"[0,17)",S,419.9438462258196
104,S08000029,"[0,17)",E,9.904930123436403
104,S08000029,"[0,17)",A,93.39474135066233
104,S08000029,"[0,17)",I,10.472999998891805
104,S08000029,"[0,17)",H,48.95137564996025
104,S08000029,"[0,17)",R,66824.89278517409
104,S08000029,"[0,17)",D,742.4393214771331
104,S08000030,70+,S,150.41669634184404
104,S08000030,70+,E,4.080608546934848
104,S08000030,70+,A,47.93258344165095
104,S08000030,70+,I,5.7036256570257
104,S08000030,70+,H,39.860669566091744
104,S08000030,70+,R,62762.744965101585
104,S08000030,70+,D,700.2608513448633
104,S08000030,"[17,70)",S,63458.75856965958
104,S08000030,"[17,70)",E,395.73985859248546
104,S08000030,"[17,70)",A,2077.6215863660354
104,S08000030,"[17,70)",I,188.42825270938778
104,S08000030,"[17,70)",H,314.1904065333412
104,S08000030,"[17,70)",R,211840.36554560467
104,S08000030,"[17,70)",D,2271.8957805346517
104,S08000030,"[0,17)",S,330.64263394620184
104,S08000030,"[0,17)",E,7.891958136389512
104,S08000030,"[0,17)",A,76.28434866064045
104,S08000030,"[0,17)",I,8.662858263557556
104,S08000030,"[0,17)",H,49.054934339851016
104,S08000030,"[0,17)",R,70564.14409609033
104,S08000030,"[0,17)",D,785.3191705630826
104,S08000031,70+,S,28.501849851991437
104,S08000031,70+,E,0.9842713270031027
104,S08000031,70+,A,34.9027276240673
104,S08000031,70+,I,4.7530135585185835
104,S08000031,70+,H,55.26657152953534
104,S08000031,70+,R,135663.40871067488
104,S08000031,70+,D,1527.182855434009
104,S08000031,"[17,70)",S,142416.6201006086
104,S08000031,"[17,70)",E,920.0299659986107
104,S08000031,"[17,70)",A,4948.8394292621615
104,S08000031,"[17,70)",I,452.2303985215798
104,S08000031,"[17,70)",H,806.9994731175277
104,S08000031,"[17,70)",R,672720.7622775371
104,S08000031,"[17,70)",D,7308.518354954377
104,S08000031,"[0,17)",S,673.4297769326334
104,S08000031,"[0,17)",E,14.64725484751355
104,S08000031,"[0,17)",A,160.84189042636643
104,S08000031,"[0,17)",I,18.695066605217836
104,S08000031,"[0,17)",H,111.85214660158765
104,S08000031,"[0,17)",R,204818.78879250676
104,S08000031,"[0,17)",D,2292.745072080013
104,S08000032,70+,S,41.55938056470397
104,S08000032,70+,E,1.4620243890323903
